SubtID	SubtDays	Status	SubtStartYear	Source	PaymentMethod	MetroArea
427878	126	Stop	2003	Outdoor	Check	Region
428876	3	Stop	2001	Phone	Check	Primary
428878	123	Stop	2002	Phone	Check	Primary
429877	63	Stop	2001	Phone	Check	Primary
430876	13	Stop	2002	Phone	Check	Primary
430877	13	Stop	2002	Phone	Check	Primary
431876	5	Stop	2001	Phone	Check	Primary
432877	160	Stop	2001	Phone	CreditCard	Region
432878	13	Stop	2001	Other	Check	Primary
433877	77	Stop	2002	Phone	Check	Primary
433878	52	Stop	2001	Other	Check	Primary
434878	13	Stop	2001	Phone	Check	Primary
435876	29	Stop	2002	Phone	Check	Primary
435877	1133	Active	2002	Voluntary	CreditCard	Primary
435878	469	Active	2004	Voluntary	Check	Primary
436877	27	Stop	2002	Outdoor	Check	Primary
436878	59	Stop	2002	Phone	Check	Region
437876	76	Stop	2003	Voluntary	Check	Primary
437877	79	Stop	2001	Phone	Check	Primary
438876	97	Stop	2003	Voluntary	Check	Primary
438877	334	Stop	2002	Direct Mail	CreditCard	Primary
438878	18	Stop	2001	Phone	Check	Primary
439878	258	Stop	2001	Outdoor	Check	Primary
440876	44	Stop	2002	Phone	Check	Region
440877	13	Stop	2002	Other	Check	Primary
440878	80	Stop	2001	Outdoor	Check	Primary
441876	21	Stop	2001	Phone	CreditCard	Primary
441877	82	Stop	2002	Phone	Check	Region
443876	1453	Active	2001	Direct Mail	Check	Primary
443877	811	Stop	2001	Outdoor	Check	Primary
443878	13	Stop	2002	Other	Check	Primary
444878	25	Stop	2003	Phone	Check	Primary
446876	2	Stop	2002	Phone	Check	Primary
446877	1024	Active	2002	Phone	Check	Primary
446878	13	Stop	2002	Phone	Check	Primary
447876	682	Active	2003	Voluntary	CreditCard	Primary
447877	139	Stop	2004	Outdoor	Check	Primary
447878	73	Stop	2004	Direct Mail	Check	Primary
449877	235	Stop	2001	Direct Mail	Check	Primary
449878	80	Stop	2002	Phone	Check	Region
450876	52	Stop	2001	Direct Mail	CreditCard	Primary
450877	1062	Active	2002	Phone	Check	Primary
451876	19	Stop	2004	Voluntary	Check	Primary
451877	22	Stop	2000	Phone	Check	Primary
451878	49	Stop	2002	Phone	Check	Primary
452876	79	Stop	2004	Outdoor	Check	Primary
452877	2	Stop	2003	Outdoor	Check	Primary
452878	54	Stop	2002	Phone	Check	Primary
453876	1	Stop	2001	Phone	Check	Primary
453877	13	Stop	2002	Phone	Check	Primary
453878	13	Stop	2003	Phone	Check	Region
454876	13	Stop	2003	Phone	Check	Primary
454877	9	Stop	2003	Phone	Check	Primary
454878	39	Stop	2004	Outdoor	Check	Primary
455876	84	Stop	2001	Direct Mail	Check	Primary
455877	412	Stop	2001	Voluntary	CreditCard	Primary
456876	389	Active	2004	Direct Mail	CreditCard	Primary
457876	42	Stop	2001	Outdoor	Check	Primary
457878	139	Stop	2004	Outdoor	Check	Primary
458876	153	Stop	2001	Direct Mail	Check	Primary
458877	203	Stop	2001	Phone	Check	Primary
459877	13	Stop	2001	Phone	Check	Primary
460876	1221	Active	2001	Voluntary	CreditCard	Primary
461876	90	Stop	2001	Phone	Check	Primary
461877	238	Stop	2001	Phone	Check	Primary
462877	160	Stop	2003	Outdoor	Check	Primary
463876	16	Stop	2002	Phone	Check	Primary
463877	96	Stop	2001	Voluntary	Check	Primary
463878	32	Stop	2003	Direct Mail	CreditCard	Primary
464877	110	Stop	2000	Other	Check	Primary
464878	44	Stop	2000	Phone	Check	Primary
465876	541	Stop	2001	Phone	Check	Primary
466877	23	Stop	2004	Outdoor	Check	Primary
467876	103	Stop	2001	Voluntary	Check	Primary
467877	156	Stop	2000	Phone	Check	Primary
468876	132	Stop	2004	Outdoor	Check	Primary
469876	472	Stop	2000	Direct Mail	Check	Primary
469877	7	Stop	2003	Phone	Check	Primary
469878	71	Stop	2003	Outdoor	Check	Primary
470876	600	Active	2003	Voluntary	CreditCard	Primary
470877	13	Stop	2003	Phone	Check	Primary
471876	373	Stop	2000	Direct Mail	Check	Primary
471877	52	Stop	2002	Phone	Check	Primary
471878	188	Stop	2001	Phone	Check	Primary
472877	69	Stop	2003	Phone	Check	Region
472878	90	Stop	2003	Phone	Check	Region
473876	90	Stop	2003	Outdoor	Check	Region
473878	19	Stop	2001	Phone	Check	Primary
474878	6	Stop	2001	Outdoor	Check	Primary
475876	39	Stop	2002	Phone	Check	Primary
475878	34	Stop	2002	Phone	Check	Primary
476878	77	Stop	2004	Phone	Check	Primary
477877	280	Stop	2003	Direct Mail	CreditCard	Region
479876	122	Stop	2004	Outdoor	Check	Primary
479878	717	Active	2003	Voluntary	Check	Primary
480876	1	Stop	2003	Phone	Check	Region
480877	33	Stop	2004	Phone	Check	Primary
480878	21	Stop	2001	Phone	Check	Primary
481876	57	Stop	2001	Phone	Check	Primary
481878	23	Stop	2002	Phone	Check	Primary
482876	83	Stop	2001	Phone	Check	Primary
482877	481	Active	2003	Voluntary	CreditCard	Primary
482878	1371	Active	2001	Voluntary	Check	Primary
483876	99	Stop	2000	Phone	Check	Primary
483877	72	Stop	2003	Outdoor	Check	Region
483878	23	Stop	2004	Outdoor	Check	Region
484877	21	Stop	2002	Phone	Check	Region
485877	139	Stop	2002	Phone	Check	Region
485878	13	Stop	2001	Phone	Check	Primary
486876	13	Stop	2003	Phone	Check	Primary
486877	965	Stop	2002	Voluntary	Check	Region
487876	147	Stop	2003	Outdoor	Check	Primary
487877	53	Stop	2002	Phone	Check	Primary
488877	370	Active	2004	Voluntary	Check	Primary
488878	89	Stop	2003	Outdoor	Check	Primary
489876	13	Stop	2002	Phone	Check	Region
489877	47	Stop	2001	Phone	Check	Primary
489878	83	Stop	2001	Phone	Check	Primary
490876	466	Active	2004	Voluntary	Check	Primary
490877	0	Stop	2001	Phone	Check	Primary
490878	72	Stop	2002	Phone	Check	Primary
491876	30	Stop	2002	Phone	Check	Primary
491877	14	Stop	2001	Outdoor	Check	Primary
493876	70	Stop	2001	Phone	Check	Primary
493877	6	Stop	2003	Phone	Check	Region
494876	54	Stop	2003	Outdoor	Check	Primary
494877	115	Stop	2000	Outdoor	Check	Primary
495876	246	Stop	2002	Phone	Check	Primary
495877	217	Stop	2002	Outdoor	Check	Primary
495878	109	Stop	2001	Phone	Check	Primary
496876	13	Stop	2003	Phone	Check	Primary
496878	148	Stop	2002	Direct Mail	Check	Primary
497876	8	Stop	2001	Phone	CreditCard	Primary
498876	13	Stop	2001	Phone	Check	Primary
498877	13	Stop	2003	Phone	Check	Primary
498878	109	Stop	2002	Outdoor	Check	Primary
499877	82	Stop	2001	Voluntary	Check	Primary
499878	166	Stop	2003	Voluntary	CreditCard	Primary
500876	955	Stop	2000	Phone	CreditCard	Primary
500877	13	Stop	2002	Phone	Check	Primary
502878	606	Active	2003	Phone	Check	Primary
503876	65	Stop	2004	Phone	Check	Primary
503877	31	Stop	2001	Phone	Check	Primary
504876	24	Stop	2002	Phone	Check	Primary
504878	204	Stop	2003	Outdoor	Check	Primary
505877	850	Active	2002	Voluntary	CreditCard	Region
506876	59	Stop	2003	Phone	Check	Primary
506877	132	Stop	2002	Direct Mail	Check	Primary
506878	695	Active	2003	Other	Check	Primary
507876	91	Stop	2003	Outdoor	Check	Primary
507878	32	Stop	2002	Phone	Check	Primary
508876	10	Stop	2001	Phone	Check	Primary
509876	97	Stop	2001	Voluntary	Check	Primary
509877	13	Stop	2002	Phone	Check	Primary
511877	16	Stop	2001	Phone	Check	Primary
511878	56	Stop	2002	Other	Check	Primary
512878	143	Stop	2000	Other	Check	Region
513876	63	Stop	2002	Phone	Check	Region
513878	13	Stop	2003	Phone	Check	Primary
514876	118	Stop	2001	Phone	Check	Primary
514877	57	Stop	2002	Direct Mail	Check	Primary
516876	171	Stop	2003	Outdoor	Check	Primary
516877	258	Stop	2002	Phone	Check	Primary
516878	418	Stop	2003	Direct Mail	Check	Primary
517877	41	Stop	2001	Phone	Check	Region
517878	83	Stop	2002	Outdoor	Check	Primary
518877	40	Stop	2003	Phone	Check	Primary
518878	51	Stop	2001	Phone	Check	Region
519876	85	Stop	2001	Phone	Check	Primary
519878	131	Stop	2001	Outdoor	Check	Primary
520876	144	Stop	2002	Phone	Check	Region
520878	1126	Active	2002	Phone	Check	Primary
521876	34	Stop	2003	Phone	Check	Region
521877	74	Stop	2002	Phone	Check	Primary
522876	202	Stop	2003	Other	Check	Primary
522877	46	Stop	2001	Direct Mail	Check	Primary
523876	40	Stop	2000	Outdoor	Check	Primary
523878	13	Stop	2003	Other	Check	Primary
524878	34	Stop	2001	Phone	Check	Primary
525876	13	Stop	2003	Phone	Check	Primary
525878	13	Stop	2003	Phone	Check	Primary
526877	136	Stop	2003	Outdoor	Check	Primary
526878	826	Active	2003	Direct Mail	CreditCard	Primary
527878	38	Stop	2003	Outdoor	Check	Primary
528877	6	Stop	2001	Phone	Check	Primary
528878	13	Stop	2002	Phone	Check	Primary
529878	97	Stop	2001	Voluntary	Check	Primary
530876	195	Stop	2001	Direct Mail	Check	Primary
530877	13	Stop	2001	Phone	Check	Primary
530878	30	Stop	2004	Phone	Check	Primary
531878	82	Stop	2002	Phone	Check	Region
532876	69	Stop	2003	Outdoor	Check	Region
533876	90	Stop	2003	Outdoor	Check	Primary
533877	68	Stop	2003	Phone	Check	Primary
533878	6	Stop	2003	Outdoor	Check	Primary
535876	58	Stop	2002	Phone	CreditCard	Region
535878	13	Stop	2001	Phone	Check	Region
537876	13	Stop	2001	Phone	Check	Primary
537878	7	Stop	2004	Phone	Check	Primary
538877	60	Stop	2002	Phone	Check	Primary
538878	132	Stop	2004	Outdoor	Check	Primary
539876	30	Stop	2001	Phone	Check	Primary
539877	150	Stop	2003	Outdoor	Check	Primary
539878	44	Stop	2001	Phone	Check	Primary
540876	69	Stop	2001	Voluntary	Check	Primary
540877	1	Stop	2001	Outdoor	Check	Primary
540878	563	Stop	2002	Direct Mail	Check	Primary
541877	38	Stop	2003	Phone	Check	Primary
542878	13	Stop	2002	Other	Check	Primary
543876	159	Stop	2001	Phone	Check	Primary
545876	69	Stop	2000	Phone	CreditCard	Primary
546877	13	Stop	2001	Phone	Check	Primary
546878	189	Stop	2003	Outdoor	Check	Primary
547878	55	Stop	2003	Voluntary	Check	Primary
548876	100	Stop	2003	Outdoor	Check	Region
548877	180	Stop	2002	Phone	Check	Primary
548878	12	Stop	2003	Phone	Check	Region
549876	64	Stop	2003	Outdoor	Check	Primary
549877	23	Stop	2002	Phone	Check	Primary
550877	81	Stop	2001	Voluntary	Check	Region
551877	13	Stop	2003	Other	Check	Primary
551878	27	Stop	2003	Other	Check	Region
552877	74	Stop	2000	Phone	Check	Primary
553877	13	Stop	2001	Phone	Check	Primary
554876	1	Stop	2001	Phone	Check	Primary
555876	985	Stop	2001	Direct Mail	CreditCard	Primary
555877	28	Stop	2002	Phone	Check	Region
555878	71	Stop	2002	Other	Check	Primary
556877	61	Stop	2002	Other	Check	Primary
557876	58	Stop	2003	Phone	Check	Region
557877	78	Stop	2003	Outdoor	Check	Primary
558877	13	Stop	2001	Phone	Check	Primary
558878	139	Stop	2003	Outdoor	Check	Primary
559876	12	Stop	2001	Phone	Check	Primary
559877	1346	Stop	2001	Voluntary	Check	Region
559878	74	Stop	2002	Direct Mail	Check	Primary
560877	29	Stop	2004	Outdoor	Check	Region
560878	13	Stop	2002	Other	Check	Region
561876	139	Stop	2002	Direct Mail	Check	Primary
561878	80	Stop	2001	Phone	Check	Primary
562876	7	Stop	2001	Phone	Check	Primary
562878	111	Stop	2002	Outdoor	CreditCard	Primary
563876	127	Stop	2003	Direct Mail	Check	Primary
564876	906	Stop	2001	Voluntary	CreditCard	Primary
564877	204	Stop	2002	Direct Mail	Check	Primary
565876	13	Stop	2002	Other	Check	Primary
565877	27	Stop	2003	Phone	Check	Primary
565878	62	Stop	2004	Other	Check	Primary
566876	46	Stop	2002	Phone	Check	Primary
566877	59	Stop	2003	Phone	Check	Primary
567877	34	Stop	2004	Other	Check	Primary
567878	13	Stop	2001	Phone	Check	Primary
568878	104	Stop	2001	Phone	Check	Primary
569877	40	Stop	2001	Phone	Check	Region
570877	65	Stop	2002	Phone	Check	Primary
570878	10	Stop	2002	Phone	Check	Primary
571876	5	Stop	2001	Phone	Check	Primary
571877	27	Stop	2002	Phone	Check	Primary
571878	43	Stop	2002	Phone	CreditCard	Primary
572876	69	Stop	2004	Outdoor	Check	Primary
572877	11	Stop	2001	Phone	Check	Primary
573876	19	Stop	2001	Phone	Check	Primary
573877	94	Stop	2003	Outdoor	Check	Primary
575876	70	Stop	2002	Phone	Check	Primary
575877	13	Stop	2002	Phone	Check	Primary
575878	124	Stop	2001	Other	Check	Primary
576876	82	Stop	2004	Phone	Check	Region
576878	56	Stop	2001	Phone	Check	Primary
577877	130	Stop	2003	Outdoor	Check	Primary
578878	74	Stop	2004	Outdoor	Check	Primary
580876	89	Stop	2002	Phone	Check	Region
580878	8	Stop	2002	Phone	Check	Region
581876	13	Stop	2002	Other	Check	Primary
581878	63	Stop	2001	Phone	Check	Primary
582876	39	Stop	2002	Other	Check	Primary
582877	839	Stop	2001	Voluntary	Check	Primary
583876	45	Stop	2004	Phone	Check	Primary
583877	62	Stop	2003	Phone	Check	Primary
584877	13	Stop	2002	Phone	Check	Primary
584878	684	Stop	2001	Phone	Check	Primary
585877	93	Stop	2001	Other	Check	Primary
585878	338	Active	2004	Other	Check	Primary
586876	13	Stop	2001	Phone	Check	Primary
586878	53	Stop	2002	Voluntary	CreditCard	Primary
587876	59	Stop	2003	Voluntary	Check	Region
587877	41	Stop	2000	Phone	Check	Primary
587878	590	Stop	2001	Voluntary	Check	Primary
588877	91	Stop	2003	Phone	Check	Primary
589876	1248	Active	2001	Voluntary	CreditCard	Primary
589877	70	Stop	2004	Phone	Check	Region
589878	206	Stop	2001	Outdoor	Check	Primary
590876	14	Stop	2000	Phone	Check	Primary
590877	9	Stop	2001	Phone	Check	Primary
590878	217	Stop	2002	Direct Mail	Check	Primary
591876	84	Stop	2002	Phone	Check	Primary
592876	60	Stop	2002	Outdoor	Check	Primary
592877	253	Stop	2003	Voluntary	Check	Primary
592878	38	Stop	2002	Phone	Check	Primary
593876	159	Stop	2001	Phone	Check	Primary
594876	19	Stop	2001	Phone	Check	Primary
594878	108	Stop	2000	Phone	Check	Primary
595877	66	Stop	2003	Phone	Check	Primary
595878	13	Stop	2002	Phone	Check	Region
596876	126	Stop	2001	Outdoor	Check	Primary
596877	65	Stop	2003	Phone	Check	Primary
596878	20	Stop	2001	Phone	Check	Primary
597877	39	Stop	2001	Phone	Check	Primary
598878	15	Stop	2004	Phone	Check	Primary
599876	69	Stop	2003	Phone	Check	Primary
600876	58	Stop	2001	Phone	Check	Primary
600878	2	Stop	2001	Phone	Check	Primary
601878	251	Stop	2001	Phone	Check	Primary
602876	62	Stop	2002	Phone	Check	Primary
602877	19	Stop	2000	Outdoor	Check	Primary
602878	94	Stop	2000	Phone	Check	Primary
603876	108	Stop	2002	Phone	Check	Primary
603878	49	Stop	2002	Phone	Check	Region
604876	68	Stop	2002	Phone	Check	Primary
604877	275	Stop	2001	Voluntary	Check	Region
604878	68	Stop	2001	Phone	Check	Primary
605878	13	Stop	2002	Phone	Check	Primary
606876	13	Stop	2002	Other	Check	Primary
606877	57	Stop	2003	Direct Mail	Check	Primary
607876	104	Stop	2004	Phone	Check	Primary
607877	13	Stop	2003	Phone	Check	Primary
608876	195	Stop	2001	Phone	Check	Region
608878	108	Stop	2000	Phone	Check	Region
609876	69	Stop	2002	Phone	Check	Primary
609877	608	Stop	2000	Voluntary	Check	Primary
609878	102	Stop	2002	Phone	Check	Primary
610877	976	Stop	2002	Phone	Check	Primary
611876	398	Stop	2001	Direct Mail	Check	Primary
611878	559	Stop	2001	Voluntary	Check	Primary
612878	68	Stop	2002	Phone	Check	Primary
613877	77	Stop	2002	Phone	Check	Primary
614877	9	Stop	2003	Phone	Check	Region
614878	13	Stop	2002	Other	Check	Primary
615877	67	Stop	2002	Voluntary	Check	Primary
615878	78	Stop	2002	Phone	Check	Primary
616876	363	Stop	2001	Direct Mail	Check	Primary
616878	30	Stop	2003	Phone	Check	Primary
617877	13	Stop	2002	Other	Check	Region
617878	13	Stop	2003	Phone	Check	Primary
618876	24	Stop	2003	Phone	Check	Primary
619876	74	Stop	2001	Direct Mail	Check	Primary
619877	84	Stop	2002	Phone	Check	Primary
619878	87	Stop	2004	Phone	Check	Primary
620876	4	Stop	2001	Other	Check	Region
620877	13	Stop	2001	Phone	Check	Primary
621877	5	Stop	2001	Phone	Check	Primary
622877	25	Stop	2002	Phone	Check	Primary
622878	80	Stop	2003	Phone	Check	Primary
623877	55	Stop	2003	Voluntary	Check	Primary
624876	34	Stop	2002	Phone	Check	Primary
624877	13	Stop	2001	Phone	Check	Primary
625876	320	Stop	2000	Direct Mail	Check	Primary
625877	103	Stop	2001	Phone	Check	Primary
625878	85	Stop	2003	Outdoor	Check	Region
626877	105	Stop	2003	Outdoor	Check	Primary
627876	358	Stop	2002	Direct Mail	Check	Primary
627877	275	Stop	2003	Phone	Check	Primary
627878	59	Stop	2002	Phone	Check	Primary
628878	34	Stop	2004	Other	Check	Primary
629877	285	Stop	2003	Voluntary	CreditCard	Primary
630876	67	Stop	2003	Phone	Check	Primary
630877	13	Stop	2003	Phone	Check	Primary
630878	42	Stop	2001	Phone	Check	Primary
631878	202	Stop	2001	Phone	Check	Primary
632876	753	Stop	2002	Outdoor	Check	Primary
632877	6	Stop	2002	Voluntary	Check	Primary
632878	54	Stop	2003	Phone	Check	Primary
633876	33	Stop	2001	Phone	Check	Primary
633877	13	Stop	2001	Phone	Check	Primary
634876	86	Stop	2003	Outdoor	Check	Primary
634877	127	Stop	2001	Phone	Check	Primary
635876	109	Stop	2003	Outdoor	Check	Region
637876	45	Stop	2001	Phone	Check	Primary
638876	1106	Stop	2002	Phone	Check	Primary
638877	95	Stop	2001	Outdoor	Check	Primary
638878	77	Stop	2002	Phone	Check	Region
639876	209	Stop	2003	Direct Mail	Check	Primary
640876	162	Stop	2003	Outdoor	Check	Primary
640877	3	Stop	2002	Outdoor	Check	Primary
640878	1203	Active	2002	Voluntary	Check	Primary
641877	82	Stop	2001	Outdoor	Check	Primary
641878	37	Stop	2001	Phone	Check	Primary
642876	13	Stop	2002	Other	Check	Primary
643876	623	Stop	2000	Phone	Check	Primary
643877	13	Stop	2002	Other	Check	Primary
643878	129	Stop	2003	Outdoor	Check	Primary
644877	475	Stop	2003	Other	Check	Primary
644878	195	Stop	2001	Outdoor	Check	Primary
645876	125	Stop	2002	Voluntary	Check	Primary
645877	79	Stop	2003	Phone	Check	Primary
645878	90	Stop	2002	Phone	Check	Region
646876	205	Stop	2001	Outdoor	Check	Primary
646877	746	Active	2003	Phone	CreditCard	Primary
646878	13	Stop	2002	Phone	Check	Primary
647876	13	Stop	2002	Phone	Check	Primary
648876	1087	Active	2002	Voluntary	Check	Primary
648877	122	Stop	2000	Phone	Check	Primary
649877	105	Stop	2000	Phone	Check	Primary
649878	79	Stop	2002	Phone	Check	Region
650876	145	Stop	2004	Outdoor	Check	Primary
650877	69	Stop	2004	Other	Check	Primary
650878	28	Stop	2001	Phone	Check	Primary
651876	432	Stop	2000	Phone	Check	Primary
651878	711	Active	2003	Direct Mail	CreditCard	Primary
652876	76	Stop	2003	Outdoor	Check	Primary
652877	13	Stop	2002	Other	Check	Primary
652878	139	Stop	2003	Phone	Check	Primary
653876	376	Stop	2003	Outdoor	Check	Primary
654876	93	Stop	2003	Outdoor	Check	Primary
654877	21	Stop	2002	Phone	Check	Primary
654878	74	Stop	2003	Phone	Check	Primary
655877	200	Stop	2003	Voluntary	Check	Primary
655878	20	Stop	2002	Phone	Check	Primary
656876	19	Stop	2003	Phone	Check	Primary
656877	181	Stop	2002	Outdoor	Check	Primary
657876	76	Stop	2002	Phone	Check	Primary
657877	757	Stop	2002	Phone	Check	Primary
657878	67	Stop	2001	Phone	Check	Primary
658876	101	Stop	2001	Other	Check	Primary
658877	195	Stop	2001	Direct Mail	Check	Primary
658878	27	Stop	2001	Other	Check	Primary
659876	54	Stop	2002	Phone	Check	Primary
659877	68	Stop	2001	Voluntary	Check	Region
659878	106	Stop	2001	Phone	Check	Primary
660876	133	Stop	2001	Outdoor	Check	Primary
661877	364	Stop	2001	Voluntary	Check	Primary
661878	69	Stop	2004	Outdoor	Check	Primary
662877	258	Stop	2002	Direct Mail	Check	Primary
663876	41	Stop	2001	Phone	Check	Primary
663877	13	Stop	2003	Phone	Check	Primary
664876	139	Stop	2003	Outdoor	Check	Primary
665876	115	Stop	2003	Outdoor	Check	Primary
665877	134	Stop	2003	Direct Mail	Check	Primary
665878	2	Stop	2000	Phone	Check	Primary
666877	13	Stop	2003	Phone	Check	Primary
666878	991	Active	2002	Direct Mail	CreditCard	Primary
667876	13	Stop	2002	Phone	Check	Primary
667877	80	Stop	2004	Outdoor	Check	Primary
668876	19	Stop	2001	Phone	Check	Primary
668877	13	Stop	2001	Phone	Check	Primary
668878	132	Stop	2002	Phone	Check	Region
670878	1	Stop	2003	Outdoor	Check	Primary
671878	28	Stop	2002	Outdoor	Check	Primary
672876	13	Stop	2002	Other	Check	Primary
672877	155	Stop	2004	Outdoor	Check	Primary
672878	16	Stop	2001	Phone	Check	Primary
673876	149	Stop	2004	Other	Check	Region
673877	230	Stop	2004	Direct Mail	CreditCard	Primary
674878	55	Stop	2002	Phone	Check	Primary
675878	20	Stop	2001	Phone	Check	Primary
676877	76	Stop	2002	Phone	Check	Primary
676878	13	Stop	2001	Phone	Check	Primary
677876	139	Stop	2004	Outdoor	Check	Primary
678876	125	Stop	2001	Outdoor	Check	Primary
678877	80	Stop	2000	Phone	Check	Primary
678878	1228	Active	2001	Voluntary	Check	Primary
679876	139	Stop	2004	Outdoor	Check	Primary
679878	133	Stop	2004	Outdoor	Check	Primary
680876	27	Stop	2001	Voluntary	Check	Primary
680877	88	Stop	2002	Phone	Check	Primary
680878	1	Stop	2002	Phone	Check	Primary
681876	72	Stop	2004	Phone	Check	Primary
681877	398	Stop	2002	Phone	Check	Region
682877	7	Stop	2001	Phone	Check	Primary
682878	61	Stop	2002	Phone	Check	Primary
683876	1602	Active	2000	Direct Mail	Check	Primary
683877	119	Stop	2001	Outdoor	Check	Primary
683878	13	Stop	2002	Other	Check	Primary
684878	238	Stop	2003	Voluntary	Check	Primary
685877	86	Stop	2002	Direct Mail	Check	Primary
685878	14	Stop	2001	Phone	Check	Primary
686877	174	Stop	2002	Direct Mail	CreditCard	Primary
686878	1217	Active	2001	Voluntary	Check	Primary
687877	262	Stop	2003	Voluntary	Check	Primary
688877	59	Stop	2002	Outdoor	Check	Primary
689876	24	Stop	2002	Phone	Check	Primary
690876	13	Stop	2003	Phone	Check	Primary
690877	93	Stop	2003	Phone	Check	Primary
690878	13	Stop	2003	Other	CreditCard	Primary
691876	47	Stop	2004	Phone	Check	Primary
691877	62	Stop	2002	Phone	Check	Primary
691878	91	Stop	2004	Phone	Check	Region
692877	5	Stop	2003	Outdoor	Check	Primary
692878	13	Stop	2001	Phone	Check	Primary
693876	146	Stop	2003	Outdoor	Check	Primary
693878	1062	Active	2002	Phone	Check	Primary
